date,value
2011-10-08,103.6899
2011-10-09,103.6899
2011-10-10,103.6899
2011-10-11,103.6899
2011-10-12,103.6899
2011-10-13,103.6899
2011-10-14,103.6899
2011-10-15,103.6899
2011-10-16,103.6899
2011-10-17,103.6899
2011-10-18,103.6899
2011-10-19,103.6899
2011-10-20,103.6899
2011-10-21,103.6899
2011-10-22,103.6899
2011-10-23,103.6899
2011-10-24,103.6899
2011-10-25,103.6899
2011-10-26,103.6899
2011-10-27,103.6899
2011-10-28,103.6899
2011-10-29,103.6899
2011-10-30,103.6899
2011-10-31,103.6899
2011-11-01,103.476
2011-11-02,103.476
2011-11-03,103.476
2011-11-04,103.476
2011-11-05,103.476
2011-11-06,103.476
2011-11-07,103.476
2011-11-08,103.476
2011-11-09,103.476
2011-11-10,103.476
2011-11-11,103.476
2011-11-12,103.476
2011-11-13,103.476
2011-11-14,103.476
2011-11-15,103.476
2011-11-16,103.476
2011-11-17,103.476
2011-11-18,103.476
2011-11-19,103.476
2011-11-20,103.476
2011-11-21,103.476
2011-11-22,103.476
2011-11-23,103.476
2011-11-24,103.476
2011-11-25,103.476
2011-11-26,103.476
2011-11-27,103.476
2011-11-28,103.476
2011-11-29,103.476
2011-11-30,103.476
2011-12-01,103.3887
2011-12-02,103.3887
2011-12-03,103.3887
2011-12-04,103.3887
2011-12-05,103.3887
2011-12-06,103.3887
2011-12-07,103.3887
2011-12-08,103.3887
2011-12-09,103.3887
2011-12-10,103.3887
2011-12-11,103.3887
2011-12-12,103.3887
2011-12-13,103.3887
2011-12-14,103.3887
2011-12-15,103.3887
2011-12-16,103.3887
2011-12-17,103.3887
2011-12-18,103.3887
2011-12-19,103.3887
2011-12-20,103.3887
2011-12-21,103.3887
2011-12-22,103.3887
2011-12-23,103.3887
2011-12-24,103.3887
2011-12-25,103.3887
2011-12-26,103.3887
2011-12-27,103.3887
2011-12-28,103.3887
2011-12-29,103.3887
2011-12-30,103.3887
2011-12-31,103.3887
2012-01-01,103.1337
2012-01-02,103.1337
2012-01-03,103.1337
2012-01-04,103.1337
2012-01-05,103.1337
2012-01-06,103.1337
2012-01-07,103.1337
2012-01-08,103.1337
2012-01-09,103.1337
2012-01-10,103.1337
2012-01-11,103.1337
2012-01-12,103.1337
2012-01-13,103.1337
2012-01-14,103.1337
2012-01-15,103.1337
2012-01-16,103.1337
2012-01-17,103.1337
2012-01-18,103.1337
2012-01-19,103.1337
2012-01-20,103.1337
2012-01-21,103.1337
2012-01-22,103.1337
2012-01-23,103.1337
2012-01-24,103.1337
2012-01-25,103.1337
2012-01-26,103.1337
2012-01-27,103.1337
2012-01-28,103.1337
2012-01-29,103.1337
2012-01-30,103.1337
2012-01-31,103.1337
2012-02-01,103.5875
2012-02-02,103.5875
2012-02-03,103.5875
2012-02-04,103.5875
2012-02-05,103.5875
2012-02-06,103.5875
2012-02-07,103.5875
2012-02-08,103.5875
2012-02-09,103.5875
2012-02-10,103.5875
2012-02-11,103.5875
2012-02-12,103.5875
2012-02-13,103.5875
2012-02-14,103.5875
2012-02-15,103.5875
2012-02-16,103.5875
2012-02-17,103.5875
2012-02-18,103.5875
2012-02-19,103.5875
2012-02-20,103.5875
2012-02-21,103.5875
2012-02-22,103.5875
2012-02-23,103.5875
2012-02-24,103.5875
2012-02-25,103.5875
2012-02-26,103.5875
2012-02-27,103.5875
2012-02-28,103.5875
2012-02-29,103.5875
2012-03-01,104.0436
2012-03-02,104.0436
2012-03-03,104.0436
2012-03-04,104.0436
2012-03-05,104.0436
2012-03-06,104.0436
2012-03-07,104.0436
2012-03-08,104.0436
2012-03-09,104.0436
2012-03-10,104.0436
2012-03-11,104.0436
2012-03-12,104.0436
2012-03-13,104.0436
2012-03-14,104.0436
2012-03-15,104.0436
2012-03-16,104.0436
2012-03-17,104.0436
2012-03-18,104.0436
2012-03-19,104.0436
2012-03-20,104.0436
2012-03-21,104.0436
2012-03-22,104.0436
2012-03-23,104.0436
2012-03-24,104.0436
2012-03-25,104.0436
2012-03-26,104.0436
2012-03-27,104.0436
2012-03-28,104.0436
2012-03-29,104.0436
2012-03-30,104.0436
2012-03-31,104.0436
2012-04-01,104.8338
2012-04-02,104.8338
2012-04-03,104.8338
2012-04-04,104.8338
2012-04-05,104.8338
2012-04-06,104.8338
2012-04-07,104.8338
2012-04-08,104.8338
2012-04-09,104.8338
2012-04-10,104.8338
2012-04-11,104.8338
2012-04-12,104.8338
2012-04-13,104.8338
2012-04-14,104.8338
2012-04-15,104.8338
2012-04-16,104.8338
2012-04-17,104.8338
2012-04-18,104.8338
2012-04-19,104.8338
2012-04-20,104.8338
2012-04-21,104.8338
2012-04-22,104.8338
2012-04-23,104.8338
2012-04-24,104.8338
2012-04-25,104.8338
2012-04-26,104.8338
2012-04-27,104.8338
2012-04-28,104.8338
2012-04-29,104.8338
2012-04-30,104.8338
2012-05-01,105.1505
2012-05-02,105.1505
2012-05-03,105.1505
2012-05-04,105.1505
2012-05-05,105.1505
2012-05-06,105.1505
2012-05-07,105.1505
2012-05-08,105.1505
2012-05-09,105.1505
2012-05-10,105.1505
2012-05-11,105.1505
2012-05-12,105.1505
2012-05-13,105.1505
2012-05-14,105.1505
2012-05-15,105.1505
2012-05-16,105.1505
2012-05-17,105.1505
2012-05-18,105.1505
2012-05-19,105.1505
2012-05-20,105.1505
2012-05-21,105.1505
2012-05-22,105.1505
2012-05-23,105.1505
2012-05-24,105.1505
2012-05-25,105.1505
2012-05-26,105.1505
2012-05-27,105.1505
2012-05-28,105.1505
2012-05-29,105.1505
2012-05-30,105.1505
2012-05-31,105.1505
2012-06-01,105.0271
2012-06-02,105.0271
2012-06-03,105.0271
2012-06-04,105.0271
2012-06-05,105.0271
2012-06-06,105.0271
2012-06-07,105.0271
2012-06-08,105.0271
2012-06-09,105.0271
2012-06-10,105.0271
2012-06-11,105.0271
2012-06-12,105.0271
2012-06-13,105.0271
2012-06-14,105.0271
2012-06-15,105.0271
2012-06-16,105.0271
2012-06-17,105.0271
2012-06-18,105.0271
2012-06-19,105.0271
2012-06-20,105.0271
2012-06-21,105.0271
2012-06-22,105.0271
2012-06-23,105.0271
2012-06-24,105.0271
2012-06-25,105.0271
2012-06-26,105.0271
2012-06-27,105.0271
2012-06-28,105.0271
2012-06-29,105.0271
2012-06-30,105.0271
2012-07-01,104.8731
2012-07-02,104.8731
2012-07-03,104.8731
2012-07-04,104.8731
2012-07-05,104.8731
2012-07-06,104.8731
2012-07-07,104.8731
2012-07-08,104.8731
2012-07-09,104.8731
2012-07-10,104.8731
2012-07-11,104.8731
2012-07-12,104.8731
2012-07-13,104.8731
2012-07-14,104.8731
2012-07-15,104.8731
2012-07-16,104.8731
2012-07-17,104.8731
2012-07-18,104.8731
2012-07-19,104.8731
2012-07-20,104.8731
2012-07-21,104.8731
2012-07-22,104.8731
2012-07-23,104.8731
2012-07-24,104.8731
2012-07-25,104.8731
2012-07-26,104.8731
2012-07-27,104.8731
2012-07-28,104.8731
2012-07-29,104.8731
2012-07-30,104.8731
2012-07-31,104.8731
2012-08-01,104.7022
2012-08-02,104.7022
2012-08-03,104.7022
2012-08-04,104.7022
2012-08-05,104.7022
2012-08-06,104.7022
2012-08-07,104.7022
2012-08-08,104.7022
2012-08-09,104.7022
2012-08-10,104.7022
2012-08-11,104.7022
2012-08-12,104.7022
2012-08-13,104.7022
2012-08-14,104.7022
2012-08-15,104.7022
2012-08-16,104.7022
2012-08-17,104.7022
2012-08-18,104.7022
2012-08-19,104.7022
2012-08-20,104.7022
2012-08-21,104.7022
2012-08-22,104.7022
2012-08-23,104.7022
2012-08-24,104.7022
2012-08-25,104.7022
2012-08-26,104.7022
2012-08-27,104.7022
2012-08-28,104.7022
2012-08-29,104.7022
2012-08-30,104.7022
2012-08-31,104.7022
2012-09-01,105.2849
2012-09-02,105.2849
2012-09-03,105.2849
2012-09-04,105.2849
2012-09-05,105.2849
2012-09-06,105.2849
2012-09-07,105.2849
2012-09-08,105.2849
2012-09-09,105.2849
2012-09-10,105.2849
2012-09-11,105.2849
2012-09-12,105.2849
2012-09-13,105.2849
2012-09-14,105.2849
2012-09-15,105.2849
2012-09-16,105.2849
2012-09-17,105.2849
2012-09-18,105.2849
2012-09-19,105.2849
2012-09-20,105.2849
2012-09-21,105.2849
2012-09-22,105.2849
2012-09-23,105.2849
2012-09-24,105.2849
2012-09-25,105.2849
2012-09-26,105.2849
2012-09-27,105.2849
2012-09-28,105.2849
2012-09-29,105.2849
2012-09-30,105.2849
2012-10-01,105.7547
2012-10-02,105.7547
2012-10-03,105.7547
2012-10-04,105.7547
2012-10-05,105.7547
2012-10-06,105.7547
2012-10-07,105.7547
2012-10-08,105.7547
2012-10-09,105.7547
2012-10-10,105.7547
2012-10-11,105.7547
2012-10-12,105.7547
2012-10-13,105.7547
2012-10-14,105.7547
2012-10-15,105.7547
2012-10-16,105.7547
2012-10-17,105.7547
2012-10-18,105.7547
2012-10-19,105.7547
2012-10-20,105.7547
2012-10-21,105.7547
2012-10-22,105.7547
2012-10-23,105.7547
2012-10-24,105.7547
2012-10-25,105.7547
2012-10-26,105.7547
2012-10-27,105.7547
2012-10-28,105.7547
2012-10-29,105.7547
2012-10-30,105.7547
2012-10-31,105.7547
2012-11-01,105.7135
2012-11-02,105.7135
2012-11-03,105.7135
2012-11-04,105.7135
2012-11-05,105.7135
2012-11-06,105.7135
2012-11-07,105.7135
2012-11-08,105.7135
2012-11-09,105.7135
2012-11-10,105.7135
2012-11-11,105.7135
2012-11-12,105.7135
2012-11-13,105.7135
2012-11-14,105.7135
2012-11-15,105.7135
2012-11-16,105.7135
2012-11-17,105.7135
2012-11-18,105.7135
2012-11-19,105.7135
2012-11-20,105.7135
2012-11-21,105.7135
2012-11-22,105.7135
2012-11-23,105.7135
2012-11-24,105.7135
2012-11-25,105.7135
2012-11-26,105.7135
2012-11-27,105.7135
2012-11-28,105.7135
2012-11-29,105.7135
2012-11-30,105.7135
2012-12-01,105.2126
2012-12-02,105.2126
2012-12-03,105.2126
2012-12-04,105.2126
2012-12-05,105.2126
2012-12-06,105.2126
2012-12-07,105.2126
2012-12-08,105.2126
2012-12-09,105.2126
2012-12-10,105.2126
2012-12-11,105.2126
2012-12-12,105.2126
2012-12-13,105.2126
2012-12-14,105.2126
2012-12-15,105.2126
2012-12-16,105.2126
2012-12-17,105.2126
2012-12-18,105.2126
2012-12-19,105.2126
2012-12-20,105.2126
2012-12-21,105.2126
2012-12-22,105.2126
2012-12-23,105.2126
2012-12-24,105.2126
2012-12-25,105.2126
2012-12-26,105.2126
2012-12-27,105.2126
2012-12-28,105.2126
2012-12-29,105.2126
2012-12-30,105.2126
2012-12-31,105.2126
2013-01-01,104.9293
2013-01-02,104.9293
2013-01-03,104.9293
2013-01-04,104.9293
2013-01-05,104.9293
2013-01-06,104.9293
2013-01-07,104.9293
2013-01-08,104.9293
2013-01-09,104.9293
2013-01-10,104.9293
2013-01-11,104.9293
2013-01-12,104.9293
2013-01-13,104.9293
2013-01-14,104.9293
2013-01-15,104.9293
2013-01-16,104.9293
2013-01-17,104.9293
2013-01-18,104.9293
2013-01-19,104.9293
2013-01-20,104.9293
2013-01-21,104.9293
2013-01-22,104.9293
2013-01-23,104.9293
2013-01-24,104.9293
2013-01-25,104.9293
2013-01-26,104.9293
2013-01-27,104.9293
2013-01-28,104.9293
2013-01-29,104.9293
2013-01-30,104.9293
2013-01-31,104.9293
2013-02-01,105.2396
2013-02-02,105.2396
2013-02-03,105.2396
2013-02-04,105.2396
2013-02-05,105.2396
2013-02-06,105.2396
2013-02-07,105.2396
2013-02-08,105.2396
2013-02-09,105.2396
2013-02-10,105.2396
2013-02-11,105.2396
2013-02-12,105.2396
2013-02-13,105.2396
2013-02-14,105.2396
2013-02-15,105.2396
2013-02-16,105.2396
2013-02-17,105.2396
2013-02-18,105.2396
2013-02-19,105.2396
2013-02-20,105.2396
2013-02-21,105.2396
2013-02-22,105.2396
2013-02-23,105.2396
2013-02-24,105.2396
2013-02-25,105.2396
2013-02-26,105.2396
2013-02-27,105.2396
2013-02-28,105.2396
2013-03-01,106.1015
2013-03-02,106.1015
2013-03-03,106.1015
2013-03-04,106.1015
2013-03-05,106.1015
2013-03-06,106.1015
2013-03-07,106.1015
2013-03-08,106.1015
2013-03-09,106.1015
2013-03-10,106.1015
2013-03-11,106.1015
2013-03-12,106.1015
2013-03-13,106.1015
2013-03-14,106.1015
2013-03-15,106.1015
2013-03-16,106.1015
2013-03-17,106.1015
2013-03-18,106.1015
2013-03-19,106.1015
2013-03-20,106.1015
2013-03-21,106.1015
2013-03-22,106.1015
2013-03-23,106.1015
2013-03-24,106.1015
2013-03-25,106.1015
2013-03-26,106.1015
2013-03-27,106.1015
2013-03-28,106.1015
2013-03-29,106.1015
2013-03-30,106.1015
2013-03-31,106.1015
2013-04-01,106.3789
2013-04-02,106.3789
2013-04-03,106.3789
2013-04-04,106.3789
2013-04-05,106.3789
2013-04-06,106.3789
2013-04-07,106.3789
2013-04-08,106.3789
2013-04-09,106.3789
2013-04-10,106.3789
2013-04-11,106.3789
2013-04-12,106.3789
2013-04-13,106.3789
2013-04-14,106.3789
2013-04-15,106.3789
2013-04-16,106.3789
2013-04-17,106.3789
2013-04-18,106.3789
2013-04-19,106.3789
2013-04-20,106.3789
2013-04-21,106.3789
2013-04-22,106.3789
2013-04-23,106.3789
2013-04-24,106.3789
2013-04-25,106.3789
2013-04-26,106.3789
2013-04-27,106.3789
2013-04-28,106.3789
2013-04-29,106.3789
2013-04-30,106.3789
2013-05-01,106.2683
2013-05-02,106.2683
2013-05-03,106.2683
2013-05-04,106.2683
2013-05-05,106.2683
2013-05-06,106.2683
2013-05-07,106.2683
2013-05-08,106.2683
2013-05-09,106.2683
2013-05-10,106.2683
2013-05-11,106.2683
2013-05-12,106.2683
2013-05-13,106.2683
2013-05-14,106.2683
2013-05-15,106.2683
2013-05-16,106.2683
2013-05-17,106.2683
2013-05-18,106.2683
2013-05-19,106.2683
2013-05-20,106.2683
2013-05-21,106.2683
2013-05-22,106.2683
2013-05-23,106.2683
2013-05-24,106.2683
2013-05-25,106.2683
2013-05-26,106.2683
2013-05-27,106.2683
2013-05-28,106.2683
2013-05-29,106.2683
2013-05-30,106.2683
2013-05-31,106.2683
2013-06-01,106.4575
2013-06-02,106.4575
2013-06-03,106.4575
2013-06-04,106.4575
2013-06-05,106.4575
2013-06-06,106.4575
2013-06-07,106.4575
2013-06-08,106.4575
2013-06-09,106.4575
2013-06-10,106.4575
2013-06-11,106.4575
2013-06-12,106.4575
2013-06-13,106.4575
2013-06-14,106.4575
2013-06-15,106.4575
2013-06-16,106.4575
2013-06-17,106.4575
2013-06-18,106.4575
2013-06-19,106.4575
2013-06-20,106.4575
2013-06-21,106.4575
2013-06-22,106.4575
2013-06-23,106.4575
2013-06-24,106.4575
2013-06-25,106.4575
2013-06-26,106.4575
2013-06-27,106.4575
2013-06-28,106.4575
2013-06-29,106.4575
2013-06-30,106.4575
2013-07-01,106.713
2013-07-02,106.713
2013-07-03,106.713
2013-07-04,106.713
2013-07-05,106.713
2013-07-06,106.713
2013-07-07,106.713
2013-07-08,106.713
2013-07-09,106.713
2013-07-10,106.713
2013-07-11,106.713
2013-07-12,106.713
2013-07-13,106.713
2013-07-14,106.713
2013-07-15,106.713
2013-07-16,106.713
2013-07-17,106.713
2013-07-18,106.713
2013-07-19,106.713
2013-07-20,106.713
2013-07-21,106.713
2013-07-22,106.713
2013-07-23,106.713
2013-07-24,106.713
2013-07-25,106.713
2013-07-26,106.713
2013-07-27,106.713
2013-07-28,106.713
2013-07-29,106.713
2013-07-30,106.713
2013-07-31,106.713
2013-08-01,106.7551
2013-08-02,106.7551
2013-08-03,106.7551
2013-08-04,106.7551
2013-08-05,106.7551
2013-08-06,106.7551
2013-08-07,106.7551
2013-08-08,106.7551
2013-08-09,106.7551
2013-08-10,106.7551
2013-08-11,106.7551
2013-08-12,106.7551
2013-08-13,106.7551
2013-08-14,106.7551
2013-08-15,106.7551
2013-08-16,106.7551
2013-08-17,106.7551
2013-08-18,106.7551
2013-08-19,106.7551
2013-08-20,106.7551
2013-08-21,106.7551
2013-08-22,106.7551
2013-08-23,106.7551
2013-08-24,106.7551
2013-08-25,106.7551
2013-08-26,106.7551
2013-08-27,106.7551
2013-08-28,106.7551
2013-08-29,106.7551
2013-08-30,106.7551
2013-08-31,106.7551
